시간,유저코드,카테고리,제품코드,가격,행동
2022-06-01 00:37:40,u525570489,패션,p18018810,488.8,V
2022-06-01 00:37:44,u549967177,자동차,p10047500,195.06,V
2022-06-01 00:37:44,u533351761,패션,p26400467,172.46,V
2022-06-01 00:37:46,u560028523,식품,p18000959,5.12,V
2022-06-01 00:37:50,u516795601,패션,p26204846,190.71,V
2022-06-01 00:37:54,u514784807,식품,p12704669,44.02,V
2022-06-01 00:37:56,u566295322,패션,p12015610,77.2,V
2022-06-01 00:37:59,u553127751,자동차,p16400171,149.27,V
2022-06-01 00:37:59,u514522673,식품,p10048430,231.41,V
2022-06-01 00:38:02,u554869063,식품,p12300392,37.3,V
2022-06-01 00:38:05,u564730600,컴퓨터,p18017710,166.54,V
2022-06-01 00:38:10,u514784807,식품,p12710878,37.32,V
2022-06-01 00:38:11,u560661852,식품,p13100340,98.33,V
2022-06-01 00:38:14,u566295322,패션,p12013440,77.2,V
2022-06-01 00:38:14,u566295229,식품,p26401893,2445.37,V
2022-06-01 00:38:23,u566297700,식품,p10048580,131.53,V
2022-06-01 00:38:30,u552069283,자동차,p10050040,231.16,V
2022-06-01 00:38:33,u515470985,식품,p28006640,366.01,V
2022-06-01 00:38:34,u539905492,식품,p48038790,70.79,V
2022-06-01 00:38:41,u543651086,식품,p53014310,46.31,V
2022-06-01 00:38:44,u515994995,식품,p13063120,1544.18,V
2022-06-01 00:38:46,u512814079,식품,p10049340,231.64,V
2022-06-01 00:38:50,u565300777,식품,p16600172,223.94,V
2022-06-01 00:39:01,u566295322,식품,p12013680,99.09,V
2022-06-01 00:39:07,u537027667,식품,p48020010,720.48,V
2022-06-01 00:39:09,u557330216,식품,p29006260,105.48,V
2022-06-01 00:39:11,u566295872,컴퓨터,p17300138,219.31,V
2022-06-01 00:39:27,u543092799,자동차,p12015040,154.16,V
2022-06-01 00:39:32,u512842815,패션,p16800026,45.02,V
2022-06-01 00:39:41,u560028523,패션,p18001422,6.47,V
2022-06-01 00:39:42,u542347627,패션,p28721757,62.81,B
2022-06-01 00:39:43,u539548286,컴퓨터,p16800237,283.15,V
2022-06-01 00:39:54,u543651086,컴퓨터,p55700140,46.33,V
2022-06-01 00:39:58,u542014709,패션,p53004530,59.13,V
2022-06-01 00:40:01,u512443284,컴퓨터,p10033060,577.89,V
2022-06-01 00:40:02,u512842815,자동차,p16800127,540.55,V
2022-06-01 00:40:03,u515470985,식품,p10900250,59.13,V
2022-06-01 00:40:07,u537027667,식품,p48020010,720.48,V
2022-06-01 00:40:17,u513176254,식품,p16400001,77.2,V
2022-06-01 00:40:45,u512393153,패션,p34800610,62.55,V
2022-06-01 00:40:47,u534619863,컴퓨터,p27022770,463.07,V
2022-06-01 00:40:47,u561431113,자동차,p14804050,1139.9,V
2022-06-01 00:40:48,u513108988,컴퓨터,p10051780,900.64,V
2022-06-01 00:40:49,u548703897,자동차,p53013650,30.81,V
2022-06-01 00:40:50,u564442389,컴퓨터,p10039920,216.2,V
2022-06-01 00:40:56,u559999758,패션,p58000000,188.65,V
2022-06-01 00:41:00,u514632384,식품,p10049340,231.64,V
2022-06-01 00:41:04,u555843679,식품,p10050980,139.64,V
2022-06-01 00:41:04,u516667668,패션,p58008720,99.1,V
2022-06-01 00:41:06,u516298129,식품,p48028880,30.84,V
2022-06-01 00:41:09,u517124345,식품,p10025440,458.28,V
2022-06-01 00:41:21,u514684465,컴퓨터,p10042560,775.8,V
2022-06-01 00:41:25,u512482936,식품,p10042490,722.4,V
2022-06-01 00:41:28,u566298386,식품,p10051150,949.47,V
2022-06-01 00:41:35,u544798714,컴퓨터,p28718448,64.61,V
2022-06-01 00:41:49,u566294920,식품,p16700119,61.75,V
2022-06-01 00:41:50,u516276619,식품,p13061830,360.34,V
2022-06-01 00:41:54,u526868112,식품,p10048360,229.9,V
2022-06-01 00:42:01,u513234461,식품,p31009060,41.16,V
2022-06-01 00:42:03,u525377149,자동차,p30000059,201.01,V
2022-06-01 00:42:08,u560028523,컴퓨터,p10046480,589.2,V
2022-06-01 00:42:17,u513152403,식품,p10048880,224.46,V
2022-06-01 00:42:33,u516276619,자동차,p13073850,334.6,V
2022-06-01 00:42:34,u513176254,식품,p20100328,67.96,V
2022-06-01 00:42:43,u556414938,식품,p55400050,70.09,V
2022-06-01 00:42:53,u552205625,자동차,p38005450,190.46,V
2022-06-01 00:42:54,u514132186,패션,p12400032,254.82,V
2022-06-01 00:42:55,u566298446,패션,p28102700,504.52,V
2022-06-01 00:43:14,u565723042,패션,p12706857,38.48,V
2022-06-01 00:43:17,u516308435,패션,p28101175,188.94,V
2022-06-01 00:43:30,u566294920,식품,p16700064,30.89,V
2022-06-01 00:43:32,u516667668,컴퓨터,p18400107,128.19,V
2022-06-01 00:43:36,u565723042,식품,p12709557,40.03,V
2022-06-01 00:43:41,u516308435,식품,p28100720,312.49,V
2022-06-01 00:43:48,u518816396,컴퓨터,p23002940,451.73,V
2022-06-01 00:43:48,u513140426,자동차,p54400001,36.04,V
2022-06-01 00:43:53,u540801209,컴퓨터,p57004510,172.46,V
2022-06-01 00:43:55,u514450178,식품,p10046530,588.92,V
2022-06-01 00:44:00,u557265971,자동차,p19100326,186.8,V
2022-06-01 00:44:05,u513168130,컴퓨터,p35001810,386.08,V
2022-06-01 00:44:07,u514450178,자동차,p10045450,609.8,V
2022-06-01 00:44:21,u516971314,컴퓨터,p17200894,602.31,V
2022-06-01 00:44:31,u557265971,패션,p19100295,435.12,V
2022-06-01 00:44:44,u518516562,자동차,p18012230,669.0,V
2022-06-01 00:44:45,u518890476,식품,p47007300,61.44,V
2022-06-01 00:44:48,u533351761,패션,p26403320,328.97,V
2022-06-01 00:44:53,u514102880,컴퓨터,p10047670,242.63,V
2022-06-01 00:44:54,u514450178,패션,p10051870,771.94,V
2022-06-01 00:44:57,u565723042,자동차,p12708598,64.35,V
2022-06-01 00:44:59,u516667668,식품,p18400308,192.8,V
2022-06-01 00:45:03,u513168130,자동차,p35001320,360.34,V
2022-06-01 00:45:07,u554279958,식품,p10051610,211.92,V
2022-06-01 00:45:12,u512709549,패션,p24018770,52.74,V
2022-06-01 00:45:14,u515091975,컴퓨터,p15700218,334.37,V
2022-06-01 00:45:31,u535076836,식품,p47004780,141.86,V
2022-06-01 00:45:46,u535076836,자동차,p61001910,83.65,V
2022-06-01 00:45:50,u533120700,식품,p63007560,80.67,V
2022-06-01 00:45:53,u552205625,식품,p38012800,283.12,V
2022-06-01 00:46:00,u518481872,식품,p10025440,458.28,V
2022-06-01 00:46:02,u516765937,패션,p10051020,431.31,V
2022-06-01 00:46:03,u537027667,식품,p48004010,75.62,V
2022-06-01 00:46:12,u539548286,자동차,p16800345,224.97,V
2022-06-01 00:46:14,u537027667,패션,p48003980,90.07,V
2022-06-01 00:46:25,u512410282,식품,p10047080,151.99,V
2022-06-01 00:46:32,u566298552,식품,p19700159,6.15,V
2022-06-01 00:46:43,u515091975,컴퓨터,p15700136,231.13,V
2022-06-01 00:46:45,u556989069,식품,p10048050,167.29,V
2022-06-01 00:46:49,u518816396,패션,p23001810,154.41,V
2022-06-01 00:46:56,u517417104,컴퓨터,p37001720,192.78,V
2022-06-01 00:46:57,u551086928,컴퓨터,p10048380,178.87,V
2022-06-01 00:46:58,u548137628,식품,p14701959,70.25,V
2022-06-01 00:46:58,u524051713,자동차,p10052350,463.28,V
2022-06-01 00:47:06,u566297842,컴퓨터,p26404667,271.56,V
2022-06-01 00:47:13,u543651086,컴퓨터,p14806800,571.16,V
2022-06-01 00:47:26,u537598301,식품,p10046550,745.89,V
2022-06-01 00:47:32,u524051713,식품,p10052630,772.19,V
2022-06-01 00:47:33,u524093702,자동차,p16400025,138.97,V
2022-06-01 00:47:37,u515363922,식품,p17301069,80.49,V
2022-06-01 00:47:46,u518816396,컴퓨터,p23000560,115.58,V
2022-06-01 00:47:46,u514684465,식품,p10025440,458.28,V
2022-06-01 00:47:47,u549400754,컴퓨터,p10033060,577.89,V
2022-06-01 00:47:50,u514215660,패션,p53002450,28.29,V
2022-06-01 00:47:59,u513755733,자동차,p12015640,192.8,V
2022-06-01 00:48:05,u552205625,식품,p38012690,219.76,V
2022-06-01 00:48:11,u562354455,식품,p12711366,45.05,V
2022-06-01 00:48:26,u561394540,식품,p37010230,215.94,V
2022-06-01 00:48:30,u546700370,식품,p76001320,20.05,V
2022-06-01 00:48:39,u566299850,식품,p27400083,13.9,V
2022-06-01 00:48:52,u513041657,식품,p12703015,42.99,V
2022-06-01 00:48:54,u564749784,패션,p14700405,189.17,V
2022-06-01 00:49:04,u512463058,패션,p56003080,334.6,V
2022-06-01 00:49:13,u534838878,자동차,p17200522,241.94,V
2022-06-01 00:49:21,u512463058,패션,p56003080,334.6,V
2022-06-01 00:49:48,u566300310,패션,p10025350,864.63,V
2022-06-01 00:49:51,u516769732,식품,p10047850,266.0,V
2022-06-01 00:49:59,u518816396,컴퓨터,p23002940,451.73,V
2022-06-01 00:50:13,u555133711,식품,p40200426,5.79,V
2022-06-01 00:50:26,u514256834,식품,p12709270,51.48,V
2022-06-01 00:50:35,u516559137,컴퓨터,p26400961,167.57,V
2022-06-01 00:50:37,u512964148,컴퓨터,p10052340,398.72,V
2022-06-01 00:50:38,u560884590,패션,p15100350,321.73,V
2022-06-01 00:50:44,u543651086,컴퓨터,p32000090,154.42,V
2022-06-01 00:50:52,u539548286,컴퓨터,p18700051,458.08,V
2022-06-01 00:51:01,u513296780,식품,p10047770,135.01,V
2022-06-01 00:51:16,u542717006,식품,p39600008,46.33,V
2022-06-01 00:51:45,u513720264,컴퓨터,p15004740,161.88,V
2022-06-01 00:51:57,u542717006,패션,p44100013,37.97,V
2022-06-01 00:52:06,u566065532,식품,p36015280,321.73,V
2022-06-01 00:52:11,u514941863,컴퓨터,p26800007,200.77,V
2022-06-01 00:52:13,u514256834,자동차,p12718617,51.48,V
2022-06-01 00:52:28,u542717006,패션,p49700012,39.9,V
2022-06-01 00:52:34,u541880955,식품,p31009290,77.17,V
2022-06-01 00:52:41,u512526966,식품,p13070730,682.09,V
2022-06-01 00:52:51,u537227236,패션,p40200429,3.6,V
2022-06-01 00:52:51,u565438424,식품,p10052050,256.74,V
2022-06-01 00:52:57,u529541682,패션,p38005480,23.12,V
2022-06-01 00:53:02,u529658354,자동차,p15100008,488.79,V
2022-06-01 00:53:12,u566295241,자동차,p17100058,143.38,V
2022-06-01 00:53:20,u563838883,식품,p14701918,143.61,V
2022-06-01 00:53:24,u519796116,식품,p30000048,118.9,V
2022-06-01 00:53:31,u555133711,자동차,p40200427,5.79,V
2022-06-01 00:53:33,u524672943,자동차,p37900117,61.62,V
2022-06-01 00:53:56,u534838878,패션,p17200461,478.75,V
2022-06-01 00:54:00,u559571734,식품,p12719785,64.35,V
2022-06-01 00:54:12,u562792633,컴퓨터,p10044960,69.24,V
2022-06-01 00:54:16,u566300646,컴퓨터,p36002870,194.89,V
2022-06-01 00:54:22,u516617290,식품,p10048730,362.29,V
2022-06-01 00:54:22,u549692142,컴퓨터,p13068910,342.09,V
2022-06-01 00:54:24,u552473669,자동차,p12700738,30.89,V
2022-06-01 00:54:24,u513168130,식품,p10900168,112.21,V
2022-06-01 00:54:41,u528016157,자동차,p13201002,176.04,V
2022-06-01 00:54:41,u551712359,식품,p26500142,234.76,V
2022-06-01 00:54:50,u540646266,컴퓨터,p14807090,592.01,V
2022-06-01 00:54:51,u558820056,패션,p13200275,525.11,V
2022-06-01 00:54:58,u548299732,컴퓨터,p18017390,282.03,V
2022-06-01 00:54:59,u560793757,자동차,p10042190,385.85,V
2022-06-01 00:55:11,u512833822,식품,p28005330,167.29,V
2022-06-01 00:55:18,u564745958,패션,p10048740,360.32,V
2022-06-01 00:55:21,u565300777,식품,p51008440,128.45,V
2022-06-01 00:55:30,u527448900,패션,p13070690,513.81,V
2022-06-01 00:55:35,u566065532,자동차,p36014540,1544.42,V
2022-06-01 00:55:35,u553728777,식품,p50600015,433.92,V
2022-06-01 00:55:45,u565300777,자동차,p51007210,154.16,V
2022-06-01 00:55:52,u560028523,식품,p51005660,453.16,V
2022-06-01 00:55:53,u528016157,식품,p13300619,252.0,V
2022-06-01 00:55:53,u559999758,식품,p94000370,390.89,V
2022-06-01 00:55:58,u527448900,패션,p13066390,746.19,V
2022-06-01 00:56:02,u529541682,식품,p38011340,16.31,V
2022-06-01 00:56:08,u533120700,패션,p63020230,73.34,V
2022-06-01 00:56:19,u547542934,식품,p48042950,22.8,V
2022-06-01 00:56:22,u517037309,식품,p28715855,80.83,V
2022-06-01 00:56:30,u566215074,컴퓨터,p14701435,205.9,V
2022-06-01 00:56:48,u516407893,자동차,p30100079,218.79,V
2022-06-01 00:56:50,u515766096,자동차,p25700329,138.97,V
2022-06-01 00:56:51,u517971464,패션,p42000001,257.41,V
2022-06-01 00:56:59,u566065532,자동차,p36014250,233.33,V
2022-06-01 00:57:09,u512497329,패션,p68011200,92.64,V
2022-06-01 00:57:11,u512811946,식품,p36015880,404.1,V
2022-06-01 00:57:14,u566065532,자동차,p36015080,218.77,V
2022-06-01 00:57:23,u566301046,식품,p18015140,154.42,V
2022-06-01 00:57:25,u522560074,패션,p12719779,53.54,V
2022-06-01 00:57:29,u536399452,식품,p13071620,776.99,V
2022-06-01 00:57:29,u560028523,자동차,p51007210,154.16,V
2022-06-01 00:57:35,u515922489,식품,p10045650,164.95,V
2022-06-01 00:57:38,u521434334,컴퓨터,p15100003,874.93,V
2022-06-01 00:57:40,u512833822,식품,p53003740,9.24,V
2022-06-01 00:57:44,u516559137,자동차,p26401574,316.87,V
2022-06-01 00:57:47,u512811946,식품,p36015770,404.1,V
2022-06-01 00:57:55,u562549498,식품,p10048560,128.42,V
2022-06-01 00:57:59,u513077735,자동차,p22500066,25.46,V
2022-06-01 00:58:01,u525583553,자동차,p15200614,19.82,V
2022-06-01 00:58:09,u512455606,자동차,p17800473,83.63,V
2022-06-01 00:58:13,u560028523,자동차,p51008630,360.34,V
2022-06-01 00:58:13,u515364373,식품,p28717549,109.4,V
2022-06-01 00:58:16,u564745958,식품,p10048700,275.25,V
2022-06-01 00:58:20,u521434334,패션,p15100297,275.17,V
2022-06-01 00:58:32,u516559137,자동차,p26404597,161.91,V
2022-06-01 00:58:36,u513152403,패션,p10050310,181.12,V
2022-06-01 00:58:44,u518960638,식품,p10900348,118.1,V
2022-06-01 00:58:48,u541985063,식품,p13073390,592.01,V
2022-06-01 00:58:49,u527448900,식품,p13063010,771.45,V
2022-06-01 00:58:56,u512800297,식품,p10051440,1661.09,V
2022-06-01 00:59:01,u548680520,패션,p10047410,189.97,V
2022-06-01 00:59:02,u554098985,패션,p64003610,246.08,V
2022-06-01 00:59:07,u548299732,패션,p18018830,257.38,V
2022-06-01 00:59:09,u512541111,자동차,p89020300,10.27,V
2022-06-01 00:59:10,u514941863,패션,p16800592,39.36,V
2022-06-01 00:59:14,u548680520,식품,p10051600,212.08,V
2022-06-01 00:59:29,u554098985,자동차,p67010820,457.0,V
2022-06-01 00:59:31,u566295241,패션,p16800067,188.94,V
2022-06-01 00:59:34,u515364373,컴퓨터,p28715829,62.81,V
2022-06-01 00:59:36,u542638620,컴퓨터,p17200651,437.33,V
2022-06-01 00:59:57,u513002539,패션,p45015680,90.07,V
2022-06-01 01:00:01,u516559137,식품,p26401432,194.73,V
2022-06-01 01:00:07,u566301427,식품,p12703498,40.93,V
2022-06-01 01:00:09,u514127132,패션,p38002900,87.49,V
2022-06-01 01:00:14,u561437556,패션,p12702930,35.78,V
2022-06-01 01:00:17,u512373154,컴퓨터,p33003400,51.22,V
2022-06-01 01:00:18,u516308340,식품,p12704676,155.93,V
2022-06-01 01:00:19,u512950923,컴퓨터,p26800007,200.77,V
2022-06-01 01:00:21,u521434334,식품,p15100072,669.23,V
2022-06-01 01:00:24,u512541111,자동차,p89020750,16.99,V
2022-06-01 01:00:32,u517971464,패션,p42000017,257.41,V
2022-06-01 01:00:38,u523978991,식품,p10047080,151.99,V
2022-06-01 01:00:40,u514941863,패션,p16800592,39.36,V
2022-06-01 01:00:42,u515968110,패션,p16800304,1106.85,V
2022-06-01 01:00:43,u514269577,패션,p10051060,1453.0,V
2022-06-01 01:00:47,u554508184,식품,p51008570,554.96,V
2022-06-01 01:00:47,u515353025,자동차,p12705570,60.36,V
2022-06-01 01:00:49,u523673770,패션,p25017990,45.84,V
2022-06-01 01:00:52,u565690818,식품,p10047080,151.99,V
2022-06-01 01:00:53,u566301046,자동차,p32004610,46.31,V
2022-06-01 01:01:02,u562680853,컴퓨터,p18018600,192.26,V
2022-06-01 01:01:04,u537407790,자동차,p44002250,64.33,V
2022-06-01 01:01:05,u516617290,식품,p10052210,282.88,V
2022-06-01 01:01:06,u543672320,식품,p10048360,229.9,V
2022-06-01 01:01:28,u558510040,컴퓨터,p12710984,39.25,V
2022-06-01 01:01:29,u519173299,패션,p18600039,1270.3,V
2022-06-01 01:01:30,u566300160,자동차,p26000555,5.92,V
2022-06-01 01:01:32,u547542934,컴퓨터,p62007050,21.9,V
2022-06-01 01:01:33,u521434334,자동차,p15100004,514.56,V
2022-06-01 01:01:35,u523978991,식품,p10047080,151.99,V
2022-06-01 01:01:36,u559345364,식품,p48040560,160.57,V
2022-06-01 01:01:44,u512950923,컴퓨터,p26800026,625.5,V
2022-06-01 01:02:13,u514411765,식품,p11900186,122.62,V
2022-06-01 01:02:13,u518960638,컴퓨터,p45002380,72.97,V
2022-06-01 01:02:21,u514127132,컴퓨터,p38009140,169.86,V
2022-06-01 01:02:24,u512444835,패션,p42500018,445.06,V
2022-06-01 01:02:27,u551804339,패션,p26400184,196.92,V
2022-06-01 01:02:32,u562680853,컴퓨터,p18018600,192.26,V
2022-06-01 01:02:37,u566299850,패션,p27400037,90.07,V
2022-06-01 01:02:41,u514102880,식품,p10048330,172.23,V
2022-06-01 01:02:42,u518956507,식품,p10033160,928.38,V
2022-06-01 01:02:44,u517693269,식품,p10052750,540.3,V
2022-06-01 01:02:46,u515791522,식품,p10045650,164.95,V
2022-06-01 01:02:47,u536838271,식품,p10047810,254.71,V
2022-06-01 01:03:00,u566302436,식품,p51006570,257.15,V
2022-06-01 01:03:00,u513140426,식품,p38800008,411.83,V
2022-06-01 01:03:07,u558294191,식품,p17100027,61.52,V
2022-06-01 01:03:07,u513002539,패션,p45010890,244.89,V
2022-06-01 01:03:08,u559999758,식품,p90001960,212.36,V
2022-06-01 01:03:15,u566299850,식품,p27400066,8.55,V
2022-06-01 01:03:17,u566295241,식품,p16800477,125.36,V
2022-06-01 01:03:22,u519654289,패션,p10047230,125.61,V
2022-06-01 01:03:27,u517818878,식품,p57009440,192.8,V
2022-06-01 01:03:27,u534838878,컴퓨터,p16800386,218.8,V
2022-06-01 01:03:30,u517103122,자동차,p13061750,474.14,V
2022-06-01 01:03:37,u518960638,자동차,p33005250,102.94,V
2022-06-01 01:03:40,u543672320,패션,p10033100,720.47,V
2022-06-01 01:03:43,u515019763,자동차,p70017410,410.51,V
2022-06-01 01:03:53,u543672320,패션,p10025470,465.91,V
2022-06-01 01:03:55,u528029531,식품,p17200559,591.78,V
2022-06-01 01:03:55,u539329932,패션,p17200934,849.19,V
2022-06-01 01:03:58,u555133711,패션,p14701857,100.62,V
2022-06-01 01:03:59,u517818878,식품,p57007930,182.55,V
2022-06-01 01:04:16,u517971464,식품,p42000021,723.31,V
2022-06-01 01:04:21,u565343273,컴퓨터,p10042580,732.07,V
2022-06-01 01:04:21,u518960638,패션,p10900383,162.14,V
2022-06-01 01:04:24,u514461799,식품,p18018820,437.25,V
2022-06-01 01:04:24,u537813376,컴퓨터,p42300006,177.1,V
2022-06-01 01:04:26,u526568064,식품,p10025320,532.57,V
2022-06-01 01:04:26,u512368669,패션,p35108902,12.85,V
2022-06-01 01:04:30,u565343273,컴퓨터,p10042580,732.07,V
2022-06-01 01:04:33,u542851166,패션,p14701895,37.81,V
2022-06-01 01:04:34,u546975594,패션,p64002150,1269.08,V
2022-06-01 01:04:36,u519316918,자동차,p28300435,46.33,V
2022-06-01 01:04:44,u521743410,자동차,p12704545,41.19,V
2022-06-01 01:04:45,u545549808,컴퓨터,p12712564,52.51,V
2022-06-01 01:04:51,u512422398,식품,p54900007,51.48,V
2022-06-01 01:05:09,u517971464,패션,p42000017,257.41,V
2022-06-01 01:05:10,u547542934,식품,p62009720,68.99,V
2022-06-01 01:05:22,u516308340,자동차,p12700959,96.67,V
2022-06-01 01:05:29,u545549808,식품,p12702053,49.31,V
2022-06-01 01:05:45,u514684465,식품,p10025360,566.04,V
2022-06-01 01:05:48,u554911096,자동차,p51008160,29.58,V
2022-06-01 01:05:52,u559999758,식품,p94000230,195.96,V
2022-06-01 01:06:03,u536399452,식품,p13075440,320.75,V
2022-06-01 01:06:07,u513485314,식품,p10052780,205.67,V
2022-06-01 01:06:14,u520028649,식품,p10033170,928.18,V
2022-06-01 01:06:19,u515005307,식품,p15100034,282.89,V
2022-06-01 01:06:21,u512444835,컴퓨터,p48200450,42.47,V
2022-06-01 01:06:27,u543672320,식품,p10051690,211.61,V
2022-06-01 01:06:36,u515547776,식품,p16800177,153.16,V
2022-06-01 01:06:41,u513152403,패션,p10052020,218.77,V
2022-06-01 01:06:55,u517103122,식품,p13071440,599.5,V
2022-06-01 01:06:57,u537407790,자동차,p44002820,72.05,V
2022-06-01 01:06:58,u561437556,컴퓨터,p12711108,43.5,V
2022-06-01 01:07:04,u524856701,식품,p15100337,257.15,V
2022-06-01 01:07:11,u517203661,패션,p28004280,231.64,V
2022-06-01 01:07:12,u515547776,식품,p16800177,153.16,V
2022-06-01 01:07:15,u566215074,컴퓨터,p14701435,205.9,V
2022-06-01 01:07:18,u564749784,식품,p37800105,9.91,V
2022-06-01 01:07:20,u512981880,식품,p18014250,566.04,V
2022-06-01 01:07:26,u512542830,자동차,p28718654,99.36,V
2022-06-01 01:07:29,u513002539,식품,p26020930,155.21,V
2022-06-01 01:07:30,u526568064,패션,p10048490,946.73,V
2022-06-01 01:07:36,u556765672,식품,p10052210,282.88,V
2022-06-01 01:07:37,u546975594,식품,p67008190,137.03,V
2022-06-01 01:07:39,u517693269,패션,p10051300,1558.25,V
2022-06-01 01:07:47,u515547776,패션,p16800566,67.44,V
2022-06-01 01:07:48,u566303267,식품,p10048730,362.29,V
2022-06-01 01:07:49,u564799491,컴퓨터,p18017390,282.03,V
2022-06-01 01:07:50,u517103122,식품,p13071440,599.5,V
